date	estado	regiao	variavel	quantidade
2020-02-16	Rio de Janeiro	Sudeste	Confirmados	0
2020-02-16	Rio de Janeiro	Sudeste	Mortes	0
2020-02-16	Rio Grande do Sul	Sul	Suspeitos	1
2020-02-16	Rio Grande do Sul	Sul	Descartados	9
2020-02-16	Rio Grande do Sul	Sul	Confirmados	0
2020-02-16	Rio Grande do Sul	Sul	Mortes	0
2020-02-16	Santa Catarina	Sul	Suspeitos	0
2020-02-16	Santa Catarina	Sul	Descartados	4
2020-02-16	Santa Catarina	Sul	Confirmados	0
2020-02-16	Santa Catarina	Sul	Mortes	0
2020-02-16	São Paulo	Sudeste	Suspeitos	2
2020-02-16	São Paulo	Sudeste	Descartados	20
2020-02-16	São Paulo	Sudeste	Confirmados	0
2020-02-16	São Paulo	Sudeste	Mortes	0
2020-02-17	Ceará	Nordeste	Suspeitos	0
2020-02-17	Ceará	Nordeste	Descartados	1
2020-02-17	Ceará	Nordeste	Confirmados	0
2020-02-17	Ceará	Nordeste	Mortes	0
2020-02-17	Distrito Federal	Centro-Oeste	Suspeitos	0
2020-02-17	Distrito Federal	Centro-Oeste	Descartados	1
2020-02-17	Distrito Federal	Centro-Oeste	Confirmados	0
2020-02-17	Distrito Federal	Centro-Oeste	Mortes	0
2020-02-17	Minas Gerais	Sudeste	Suspeitos	0
2020-02-17	Minas Gerais	Sudeste	Descartados	2
2020-02-17	Minas Gerais	Sudeste	Confirmados	0
2020-02-17	Minas Gerais	Sudeste	Mortes	0
2020-02-17	Paraná	Sul	Suspeitos	0
2020-02-17	Paraná	Sul	Descartados	3
2020-02-17	Paraná	Sul	Confirmados	0
2020-02-17	Paraná	Sul	Mortes	0
2020-02-17	Rio de Janeiro	Sudeste	Suspeitos	0
2020-02-17	Rio de Janeiro	Sudeste	Descartados	5
2020-02-17	Rio de Janeiro	Sudeste	Confirmados	0
2020-02-17	Rio de Janeiro	Sudeste	Mortes	0
2020-02-17	Rio Grande do Sul	Sul	Suspeitos	1
2020-02-17	Rio Grande do Sul	Sul	Descartados	9
2020-02-17	Rio Grande do Sul	Sul	Confirmados	0
2020-02-17	Rio Grande do Sul	Sul	Mortes	0
2020-02-17	Santa Catarina	Sul	Suspeitos	0
2020-02-17	Santa Catarina	Sul	Descartados	4
2020-02-17	Santa Catarina	Sul	Confirmados	0
2020-02-17	Santa Catarina	Sul	Mortes	0
2020-02-17	São Paulo	Sudeste	Suspeitos	2
2020-02-17	São Paulo	Sudeste	Descartados	20
2020-02-17	São Paulo	Sudeste	Confirmados	0
2020-02-17	São Paulo	Sudeste	Mortes	0
2020-02-18	Ceará	Nordeste	Suspeitos	0
2020-02-18	Ceará	Nordeste	Descartados	1
2020-02-18	Ceará	Nordeste	Confirmados	0
2020-02-18	Ceará	Nordeste	Mortes	0
2020-02-18	Distrito Federal	Centro-Oeste	Suspeitos	0
2020-02-18	Distrito Federal	Centro-Oeste	Descartados	1
2020-02-18	Distrito Federal	Centro-Oeste	Confirmados	0
2020-02-18	Distrito Federal	Centro-Oeste	Mortes	0
2020-02-18	Minas Gerais	Sudeste	Suspeitos	0
2020-02-18	Minas Gerais	Sudeste	Descartados	2
2020-02-18	Minas Gerais	Sudeste	Confirmados	0
2020-02-18	Minas Gerais	Sudeste	Mortes	0
2020-02-18	Paraná	Sul	Suspeitos	0
2020-02-18	Paraná	Sul	Descartados	3
2020-02-18	Paraná	Sul	Confirmados	0
2020-02-18	Paraná	Sul	Mortes	0
2020-02-18	Rio de Janeiro	Sudeste	Suspeitos	0
2020-02-18	Rio de Janeiro	Sudeste	Descartados	5
2020-02-18	Rio de Janeiro	Sudeste	Confirmados	0
2020-02-18	Rio de Janeiro	Sudeste	Mortes	0
2020-02-18	Rio Grande do Sul	Sul	Suspeitos	1
2020-02-18	Rio Grande do Sul	Sul	Descartados	9
2020-02-18	Rio Grande do Sul	Sul	Confirmados	0
2020-02-18	Rio Grande do Sul	Sul	Mortes	0
2020-02-18	Santa Catarina	Sul	Suspeitos	0
2020-02-18	Santa Catarina	Sul	Descartados	4
2020-02-18	Santa Catarina	Sul	Confirmados	0
2020-02-18	Santa Catarina	Sul	Mortes	0
2020-02-18	São Paulo	Sudeste	Suspeitos	4
2020-02-18	São Paulo	Sudeste	Descartados	20
2020-02-18	São Paulo	Sudeste	Confirmados	0
2020-02-18	São Paulo	Sudeste	Mortes	0
2020-02-19	Ceará	Nordeste	Suspeitos	0
2020-02-19	Ceará	Nordeste	Descartados	1
2020-02-19	Ceará	Nordeste	Confirmados	0
2020-02-19	Ceará	Nordeste	Mortes	0
2020-02-19	Distrito Federal	Centro-Oeste	Suspeitos	0
2020-02-19	Distrito Federal	Centro-Oeste	Descartados	1
2020-02-19	Distrito Federal	Centro-Oeste	Confirmados	0
2020-02-19	Distrito Federal	Centro-Oeste	Mortes	0
2020-02-19	Minas Gerais	Sudeste	Suspeitos	0
2020-02-19	Minas Gerais	Sudeste	Descartados	2
2020-02-19	Minas Gerais	Sudeste	Confirmados	0
2020-02-19	Minas Gerais	Sudeste	Mortes	0
2020-02-19	Paraná	Sul	Suspeitos	0
2020-02-19	Paraná	Sul	Descartados	3
2020-02-19	Paraná	Sul	Confirmados	0
2020-02-19	Paraná	Sul	Mortes	0
2020-02-19	Rio de Janeiro	Sudeste	Suspeitos	0
2020-02-19	Rio de Janeiro	Sudeste	Descartados	5
2020-02-19	Rio de Janeiro	Sudeste	Confirmados	0
2020-02-19	Rio de Janeiro	Sudeste	Mortes	0
2020-02-19	Rio Grande do Sul	Sul	Suspeitos	1
2020-02-19	Rio Grande do Sul	Sul	Descartados	9
2020-02-19	Rio Grande do Sul	Sul	Confirmados	0
2020-02-19	Rio Grande do Sul	Sul	Mortes	0
2020-02-19	Santa Catarina	Sul	Suspeitos	0
2020-02-19	Santa Catarina	Sul	Descartados	4
2020-02-19	Santa Catarina	Sul	Confirmados	0
2020-02-19	Santa Catarina	Sul	Mortes	0
2020-02-19	São Paulo	Sudeste	Suspeitos	1
2020-02-19	São Paulo	Sudeste	Descartados	23
2020-02-19	São Paulo	Sudeste	Confirmados	0
2020-02-19	São Paulo	Sudeste	Mortes	0
2020-02-20	Ceará	Nordeste	Suspeitos	0
2020-02-20	Ceará	Nordeste	Descartados	1
2020-02-20	Ceará	Nordeste	Confirmados	0
2020-02-20	Ceará	Nordeste	Mortes	0
2020-02-20	Distrito Federal	Centro-Oeste	Suspeitos	0
2020-02-20	Distrito Federal	Centro-Oeste	Descartados	1
2020-02-20	Distrito Federal	Centro-Oeste	Confirmados	0
2020-02-20	Distrito Federal	Centro-Oeste	Mortes	0
2020-02-20	Minas Gerais	Sudeste	Suspeitos	0
2020-02-20	Minas Gerais	Sudeste	Descartados	2
2020-02-20	Minas Gerais	Sudeste	Confirmados	0
2020-02-20	Minas Gerais	Sudeste	Mortes	0
2020-02-20	Paraná	Sul	Suspeitos	0
2020-02-20	Paraná	Sul	Descartados	3
2020-02-20	Paraná	Sul	Confirmados	0
2020-02-20	Paraná	Sul	Mortes	0
2020-02-20	Rio de Janeiro	Sudeste	Suspeitos	0
2020-02-20	Rio de Janeiro	Sudeste	Descartados	5
2020-02-20	Rio de Janeiro	Sudeste	Confirmados	0
2020-02-20	Rio de Janeiro	Sudeste	Mortes	0
2020-02-20	Rio Grande do Sul	Sul	Suspeitos	0
2020-02-20	Rio Grande do Sul	Sul	Descartados	10
2020-02-20	Rio Grande do Sul	Sul	Confirmados	0
2020-02-20	Rio Grande do Sul	Sul	Mortes	0
2020-02-20	Santa Catarina	Sul	Suspeitos	0
2020-02-20	Santa Catarina	Sul	Descartados	4
2020-02-20	Santa Catarina	Sul	Confirmados	0
2020-02-20	Santa Catarina	Sul	Mortes	0
2020-02-20	São Paulo	Sudeste	Suspeitos	1
2020-02-20	São Paulo	Sudeste	Descartados	24
2020-02-20	São Paulo	Sudeste	Confirmados	0
2020-02-20	São Paulo	Sudeste	Mortes	0
2020-02-21	Ceará	Nordeste	Suspeitos	0
2020-02-21	Ceará	Nordeste	Descartados	1
2020-02-21	Ceará	Nordeste	Confirmados	0
2020-02-21	Ceará	Nordeste	Mortes	0
2020-02-21	Distrito Federal	Centro-Oeste	Suspeitos	0
2020-02-21	Distrito Federal	Centro-Oeste	Descartados	1
2020-02-21	Distrito Federal	Centro-Oeste	Confirmados	0
2020-02-21	Distrito Federal	Centro-Oeste	Mortes	0
2020-02-21	Minas Gerais	Sudeste	Suspeitos	0
2020-02-21	Minas Gerais	Sudeste	Descartados	2
2020-02-21	Minas Gerais	Sudeste	Confirmados	0
2020-02-21	Minas Gerais	Sudeste	Mortes	0
2020-02-21	Paraná	Sul	Suspeitos	0
2020-02-21	Paraná	Sul	Descartados	3
2020-02-21	Paraná	Sul	Confirmados	0
2020-02-21	Paraná	Sul	Mortes	0
2020-02-21	Rio de Janeiro	Sudeste	Suspeitos	1
2020-02-21	Rio de Janeiro	Sudeste	Descartados	5
2020-02-21	Rio de Janeiro	Sudeste	Confirmados	0
2020-02-21	Rio de Janeiro	Sudeste	Mortes	0
2020-02-21	Rio Grande do Sul	Sul	Suspeitos	0
2020-02-21	Rio Grande do Sul	Sul	Descartados	10
2020-02-21	Rio Grande do Sul	Sul	Confirmados	0
2020-02-21	Rio Grande do Sul	Sul	Mortes	0
2020-02-21	Santa Catarina	Sul	Suspeitos	0
2020-02-21	Santa Catarina	Sul	Descartados	4
2020-02-21	Santa Catarina	Sul	Confirmados	0
2020-02-21	Santa Catarina	Sul	Mortes	0
2020-02-21	São Paulo	Sudeste	Suspeitos	0
2020-02-21	São Paulo	Sudeste	Descartados	25
2020-02-21	São Paulo	Sudeste	Confirmados	0
2020-02-21	São Paulo	Sudeste	Mortes	0
2020-02-22	Ceará	Nordeste	Suspeitos	0
2020-02-22	Ceará	Nordeste	Descartados	1
2020-02-22	Ceará	Nordeste	Confirmados	0
2020-02-22	Ceará	Nordeste	Mortes	0
2020-02-22	Distrito Federal	Centro-Oeste	Suspeitos	0
2020-02-22	Distrito Federal	Centro-Oeste	Descartados	1
2020-02-22	Distrito Federal	Centro-Oeste	Confirmados	0
2020-02-22	Distrito Federal	Centro-Oeste	Mortes	0
2020-02-22	Minas Gerais	Sudeste	Suspeitos	0
2020-02-22	Minas Gerais	Sudeste	Descartados	2
2020-02-22	Minas Gerais	Sudeste	Confirmados	0
2020-02-22	Minas Gerais	Sudeste	Mortes	0
2020-02-22	Paraná	Sul	Suspeitos	0
2020-02-22	Paraná	Sul	Descartados	3
2020-02-22	Paraná	Sul	Confirmados	0
2020-02-22	Paraná	Sul	Mortes	0
2020-02-22	Rio de Janeiro	Sudeste	Suspeitos	1
2020-02-22	Rio de Janeiro	Sudeste	Descartados	6
2020-02-22	Rio de Janeiro	Sudeste	Confirmados	0
2020-02-22	Rio de Janeiro	Sudeste	Mortes	0
2020-02-22	Rio Grande do Sul	Sul	Suspeitos	0
2020-02-22	Rio Grande do Sul	Sul	Descartados	10
2020-02-22	Rio Grande do Sul	Sul	Confirmados	0
2020-02-22	Rio Grande do Sul	Sul	Mortes	0
2020-02-22	Santa Catarina	Sul	Suspeitos	0
2020-02-22	Santa Catarina	Sul	Descartados	4
2020-02-22	Santa Catarina	Sul	Confirmados	0
2020-02-22	Santa Catarina	Sul	Mortes	0
2020-02-22	São Paulo	Sudeste	Suspeitos	0
2020-02-22	São Paulo	Sudeste	Descartados	25
2020-02-22	São Paulo	Sudeste	Confirmados	0
2020-02-22	São Paulo	Sudeste	Mortes	0
2020-02-23	Ceará	Nordeste	Suspeitos	0
2020-02-23	Ceará	Nordeste	Descartados	1
2020-02-23	Ceará	Nordeste	Confirmados	0
2020-02-23	Ceará	Nordeste	Mortes	0
2020-02-23	Distrito Federal	Centro-Oeste	Suspeitos	0
2020-02-23	Distrito Federal	Centro-Oeste	Descartados	1
2020-02-23	Distrito Federal	Centro-Oeste	Confirmados	0
2020-02-23	Distrito Federal	Centro-Oeste	Mortes	0
2020-02-23	Minas Gerais	Sudeste	Suspeitos	0
2020-02-23	Minas Gerais	Sudeste	Descartados	2
2020-02-23	Minas Gerais	Sudeste	Confirmados	0
2020-02-23	Minas Gerais	Sudeste	Mortes	0
2020-02-23	Paraná	Sul	Suspeitos	0
2020-02-23	Paraná	Sul	Descartados	3
2020-02-23	Paraná	Sul	Confirmados	0
2020-02-23	Paraná	Sul	Mortes	0
2020-02-23	Rio de Janeiro	Sudeste	Suspeitos	1
2020-02-23	Rio de Janeiro	Sudeste	Descartados	7
2020-02-23	Rio de Janeiro	Sudeste	Confirmados	0
2020-02-23	Rio de Janeiro	Sudeste	Mortes	0
2020-02-23	Rio Grande do Sul	Sul	Suspeitos	0
2020-02-23	Rio Grande do Sul	Sul	Descartados	10
2020-02-23	Rio Grande do Sul	Sul	Confirmados	0
2020-02-23	Rio Grande do Sul	Sul	Mortes	0
2020-02-23	Santa Catarina	Sul	Suspeitos	0
2020-02-23	Santa Catarina	Sul	Descartados	4
2020-02-23	Santa Catarina	Sul	Confirmados	0
2020-02-23	Santa Catarina	Sul	Mortes	0
2020-02-23	São Paulo	Sudeste	Suspeitos	1
2020-02-23	São Paulo	Sudeste	Descartados	25
2020-02-23	São Paulo	Sudeste	Confirmados	0
2020-02-23	São Paulo	Sudeste	Mortes	0
2020-02-24	Ceará	Nordeste	Suspeitos	0
2020-02-24	Ceará	Nordeste	Descartados	1
2020-02-24	Ceará	Nordeste	Confirmados	0
2020-02-24	Ceará	Nordeste	Mortes	0
2020-02-24	Distrito Federal	Centro-Oeste	Suspeitos	0
2020-02-24	Distrito Federal	Centro-Oeste	Descartados	1
2020-02-24	Distrito Federal	Centro-Oeste	Confirmados	0
2020-02-24	Distrito Federal	Centro-Oeste	Mortes	0
2020-02-24	Minas Gerais	Sudeste	Suspeitos	0
2020-02-24	Minas Gerais	Sudeste	Descartados	2
2020-02-24	Minas Gerais	Sudeste	Confirmados	0
2020-02-24	Minas Gerais	Sudeste	Mortes	0
2020-02-24	Paraná	Sul	Suspeitos	0
2020-02-24	Paraná	Sul	Descartados	3
2020-02-24	Paraná	Sul	Confirmados	0
2020-02-24	Paraná	Sul	Mortes	0
2020-02-24	Rio de Janeiro	Sudeste	Suspeitos	1
2020-02-24	Rio de Janeiro	Sudeste	Descartados	7
2020-02-24	Rio de Janeiro	Sudeste	Confirmados	0
2020-02-24	Rio de Janeiro	Sudeste	Mortes	0
2020-02-24	Rio Grande do Sul	Sul	Suspeitos	0
2020-02-24	Rio Grande do Sul	Sul	Descartados	10
2020-02-24	Rio Grande do Sul	Sul	Confirmados	0
2020-02-24	Rio Grande do Sul	Sul	Mortes	0
2020-02-24	Santa Catarina	Sul	Suspeitos	0
2020-02-24	Santa Catarina	Sul	Descartados	4
2020-02-24	Santa Catarina	Sul	Confirmados	0
2020-02-24	Santa Catarina	Sul	Mortes	0
2020-02-24	São Paulo	Sudeste	Suspeitos	3
2020-02-24	São Paulo	Sudeste	Descartados	26
2020-02-24	São Paulo	Sudeste	Confirmados	0
2020-02-24	São Paulo	Sudeste	Mortes	0
2020-02-25	Ceará	Nordeste	Suspeitos	0
2020-02-25	Ceará	Nordeste	Descartados	2
2020-02-25	Ceará	Nordeste	Confirmados	0
2020-02-25	Ceará	Nordeste	Mortes	0
2020-02-25	Distrito Federal	Centro-Oeste	Suspeitos	0
2020-02-25	Distrito Federal	Centro-Oeste	Descartados	2
2020-02-25	Distrito Federal	Centro-Oeste	Confirmados	0
2020-02-25	Distrito Federal	Centro-Oeste	Mortes	0
2020-02-25	Minas Gerais	Sudeste	Suspeitos	0
2020-02-25	Minas Gerais	Sudeste	Descartados	4
2020-02-25	Minas Gerais	Sudeste	Confirmados	0
2020-02-25	Minas Gerais	Sudeste	Mortes	0
2020-02-25	Paraná	Sul	Suspeitos	0
2020-02-25	Paraná	Sul	Descartados	6
2020-02-25	Paraná	Sul	Confirmados	0
2020-02-25	Paraná	Sul	Mortes	0
2020-02-25	Rio de Janeiro	Sudeste	Suspeitos	0
2020-02-25	Rio de Janeiro	Sudeste	Descartados	16
2020-02-25	Rio de Janeiro	Sudeste	Confirmados	0
2020-02-25	Rio de Janeiro	Sudeste	Mortes	0
2020-02-25	Rio Grande do Sul	Sul	Suspeitos	0
2020-02-25	Rio Grande do Sul	Sul	Descartados	20
2020-02-25	Rio Grande do Sul	Sul	Confirmados	0
2020-02-25	Rio Grande do Sul	Sul	Mortes	0
2020-02-25	Santa Catarina	Sul	Suspeitos	0
2020-02-25	Santa Catarina	Sul	Descartados	8
2020-02-25	Santa Catarina	Sul	Confirmados	0
2020-02-25	Santa Catarina	Sul	Mortes	0
2020-02-25	São Paulo	Sudeste	Suspeitos	8
2020-02-25	São Paulo	Sudeste	Descartados	52
2020-02-25	São Paulo	Sudeste	Confirmados	0
2020-02-25	São Paulo	Sudeste	Mortes	0
2020-02-26	Bahia	Nordeste	Suspeitos	0
2020-02-26	Bahia	Nordeste	Descartados	2
2020-02-26	Bahia	Nordeste	Confirmados	0
2020-02-26	Bahia	Nordeste	Mortes	0
2020-02-26	Ceará	Nordeste	Suspeitos	0
2020-02-26	Ceará	Nordeste	Descartados	1
2020-02-26	Ceará	Nordeste	Confirmados	0
2020-02-26	Ceará	Nordeste	Mortes	0
2020-02-26	Distrito Federal	Centro-Oeste	Suspeitos	0
2020-02-26	Distrito Federal	Centro-Oeste	Descartados	1
2020-02-26	Distrito Federal	Centro-Oeste	Confirmados	0
2020-02-26	Distrito Federal	Centro-Oeste	Mortes	0
2020-02-26	Espírito Santo	Sudeste	Suspeitos	1
2020-02-26	Espírito Santo	Sudeste	Descartados	0
2020-02-26	Espírito Santo	Sudeste	Confirmados	0
2020-02-26	Espírito Santo	Sudeste	Mortes	0
2020-02-26	Minas Gerais	Sudeste	Suspeitos	2
2020-02-26	Minas Gerais	Sudeste	Descartados	2
2020-02-26	Minas Gerais	Sudeste	Confirmados	0
2020-02-26	Minas Gerais	Sudeste	Mortes	0
2020-02-26	Paraíba	Nordeste	Suspeitos	1
2020-02-26	Paraíba	Nordeste	Descartados	0
2020-02-26	Paraíba	Nordeste	Confirmados	0
2020-02-26	Paraíba	Nordeste	Mortes	0
2020-02-26	Paraná	Sul	Suspeitos	0
2020-02-26	Paraná	Sul	Descartados	3
2020-02-26	Paraná	Sul	Confirmados	0
2020-02-26	Paraná	Sul	Mortes	0
2020-02-26	Pernambuco	Nordeste	Suspeitos	1
2020-02-26	Pernambuco	Nordeste	Descartados	0
2020-02-26	Pernambuco	Nordeste	Confirmados	0
2020-02-26	Pernambuco	Nordeste	Mortes	0
2020-02-26	Rio de Janeiro	Sudeste	Suspeitos	2
2020-02-26	Rio de Janeiro	Sudeste	Descartados	8
2020-02-26	Rio de Janeiro	Sudeste	Confirmados	0
2020-02-26	Rio de Janeiro	Sudeste	Mortes	0
2020-02-26	Rio Grande do Sul	Sul	Suspeitos	0
2020-02-26	Rio Grande do Sul	Sul	Descartados	10
2020-02-26	Rio Grande do Sul	Sul	Confirmados	0
2020-02-26	Rio Grande do Sul	Sul	Mortes	0
2020-02-26	Santa Catarina	Sul	Suspeitos	2
2020-02-26	Santa Catarina	Sul	Descartados	4
2020-02-26	Santa Catarina	Sul	Confirmados	0
2020-02-26	Santa Catarina	Sul	Mortes	0
2020-02-26	São Paulo	Sudeste	Suspeitos	11
2020-02-26	São Paulo	Sudeste	Descartados	28
2020-02-26	São Paulo	Sudeste	Confirmados	1
2020-02-26	São Paulo	Sudeste	Mortes	0
2020-02-27	Alagoas	Nordeste	Suspeitos	1
2020-02-27	Alagoas	Nordeste	Descartados	0
2020-02-27	Alagoas	Nordeste	Confirmados	0
2020-02-27	Alagoas	Nordeste	Mortes	0
2020-02-27	Bahia	Nordeste	Suspeitos	1
2020-02-27	Bahia	Nordeste	Descartados	2
2020-02-27	Bahia	Nordeste	Confirmados	0
2020-02-27	Bahia	Nordeste	Mortes	0
2020-02-27	Ceará	Nordeste	Suspeitos	5
2020-02-27	Ceará	Nordeste	Descartados	1
2020-02-27	Ceará	Nordeste	Confirmados	0
2020-02-27	Ceará	Nordeste	Mortes	0
2020-02-27	Distrito Federal	Centro-Oeste	Suspeitos	5
2020-02-27	Distrito Federal	Centro-Oeste	Descartados	1
2020-02-27	Distrito Federal	Centro-Oeste	Confirmados	0
2020-02-27	Distrito Federal	Centro-Oeste	Mortes	0
2020-02-27	Espírito Santo	Sudeste	Suspeitos	1
2020-02-27	Espírito Santo	Sudeste	Descartados	0
2020-02-27	Espírito Santo	Sudeste	Confirmados	0
2020-02-27	Espírito Santo	Sudeste	Mortes	0
2020-02-27	Goiás	Centro-Oeste	Suspeitos	3
2020-02-27	Goiás	Centro-Oeste	Descartados	0
2020-02-27	Goiás	Centro-Oeste	Confirmados	0
2020-02-27	Goiás	Centro-Oeste	Mortes	0
2020-02-27	Mato Grosso do Sul	Centro-Oeste	Suspeitos	2
2020-02-27	Mato Grosso do Sul	Centro-Oeste	Descartados	0
2020-02-27	Mato Grosso do Sul	Centro-Oeste	Confirmados	0
2020-02-27	Mato Grosso do Sul	Centro-Oeste	Mortes	0
2020-02-27	Minas Gerais	Sudeste	Suspeitos	5
2020-02-27	Minas Gerais	Sudeste	Descartados	3
2020-02-27	Minas Gerais	Sudeste	Confirmados	0
2020-02-27	Minas Gerais	Sudeste	Mortes	0
2020-02-27	Paraíba	Nordeste	Suspeitos	1
2020-02-27	Paraíba	Nordeste	Descartados	0
2020-02-27	Paraíba	Nordeste	Confirmados	0
2020-02-27	Paraíba	Nordeste	Mortes	0
2020-02-27	Paraná	Sul	Suspeitos	5
2020-02-27	Paraná	Sul	Descartados	3
2020-02-27	Paraná	Sul	Confirmados	0
2020-02-27	Paraná	Sul	Mortes	0
2020-02-27	Pernambuco	Nordeste	Suspeitos	3
2020-02-27	Pernambuco	Nordeste	Descartados	0
2020-02-27	Pernambuco	Nordeste	Confirmados	0
2020-02-27	Pernambuco	Nordeste	Mortes	0
2020-02-27	Rio de Janeiro	Sudeste	Suspeitos	9
2020-02-27	Rio de Janeiro	Sudeste	Descartados	8
2020-02-27	Rio de Janeiro	Sudeste	Confirmados	0
2020-02-27	Rio de Janeiro	Sudeste	Mortes	0
2020-02-27	Rio Grande do Norte	Nordeste	Suspeitos	4
2020-02-27	Rio Grande do Norte	Nordeste	Descartados	0
2020-02-27	Rio Grande do Norte	Nordeste	Confirmados	0
2020-02-27	Rio Grande do Norte	Nordeste	Mortes	0
2020-02-27	Rio Grande do Sul	Sul	Suspeitos	24
2020-02-27	Rio Grande do Sul	Sul	Descartados	10
2020-02-27	Rio Grande do Sul	Sul	Confirmados	0
2020-02-27	Rio Grande do Sul	Sul	Mortes	0
2020-02-27	Santa Catarina	Sul	Suspeitos	8
2020-02-27	Santa Catarina	Sul	Descartados	4
2020-02-27	Santa Catarina	Sul	Confirmados	0
2020-02-27	Santa Catarina	Sul	Mortes	0
2020-02-27	São Paulo	Sudeste	Suspeitos	55
2020-02-27	São Paulo	Sudeste	Descartados	28
2020-02-27	São Paulo	Sudeste	Confirmados	1
2020-02-27	São Paulo	Sudeste	Mortes	0
2020-02-28	Alagoas	Nordeste	Suspeitos	1
2020-02-28	Alagoas	Nordeste	Descartados	0
2020-02-28	Alagoas	Nordeste	Confirmados	0
2020-02-28	Alagoas	Nordeste	Mortes	0
2020-02-28	Bahia	Nordeste	Suspeitos	9
2020-02-28	Bahia	Nordeste	Descartados	4
2020-02-28	Bahia	Nordeste	Confirmados	0
2020-02-28	Bahia	Nordeste	Mortes	0
2020-02-28	Ceará	Nordeste	Suspeitos	6
2020-02-28	Ceará	Nordeste	Descartados	2
2020-02-28	Ceará	Nordeste	Confirmados	0
2020-02-28	Ceará	Nordeste	Mortes	0
2020-02-28	Distrito Federal	Centro-Oeste	Suspeitos	5
2020-02-28	Distrito Federal	Centro-Oeste	Descartados	1
2020-02-28	Distrito Federal	Centro-Oeste	Confirmados	0
2020-02-28	Distrito Federal	Centro-Oeste	Mortes	0
2020-02-28	Espírito Santo	Sudeste	Suspeitos	2
2020-02-28	Espírito Santo	Sudeste	Descartados	1
2020-02-28	Espírito Santo	Sudeste	Confirmados	0
2020-02-28	Espírito Santo	Sudeste	Mortes	0
2020-02-28	Goiás	Centro-Oeste	Suspeitos	5
2020-02-28	Goiás	Centro-Oeste	Descartados	0
2020-02-28	Goiás	Centro-Oeste	Confirmados	0
2020-02-28	Goiás	Centro-Oeste	Mortes	0
2020-02-28	Mato Grosso do Sul	Centro-Oeste	Suspeitos	2
2020-02-28	Mato Grosso do Sul	Centro-Oeste	Descartados	0
2020-02-28	Mato Grosso do Sul	Centro-Oeste	Confirmados	0
2020-02-28	Mato Grosso do Sul	Centro-Oeste	Mortes	0
2020-02-28	Minas Gerais	Sudeste	Suspeitos	17
2020-02-28	Minas Gerais	Sudeste	Descartados	3
2020-02-28	Minas Gerais	Sudeste	Confirmados	0
2020-02-28	Minas Gerais	Sudeste	Mortes	0
2020-02-28	Paraíba	Nordeste	Suspeitos	1
2020-02-28	Paraíba	Nordeste	Descartados	1
2020-02-28	Paraíba	Nordeste	Confirmados	0
2020-02-28	Paraíba	Nordeste	Mortes	0
2020-02-28	Paraná	Sul	Suspeitos	5
2020-02-28	Paraná	Sul	Descartados	3
2020-02-28	Paraná	Sul	Confirmados	0
2020-02-28	Paraná	Sul	Mortes	0
2020-02-28	Pernambuco	Nordeste	Suspeitos	5
2020-02-28	Pernambuco	Nordeste	Descartados	2
2020-02-28	Pernambuco	Nordeste	Confirmados	0
2020-02-28	Pernambuco	Nordeste	Mortes	0
2020-02-28	Rio de Janeiro	Sudeste	Suspeitos	19
2020-02-28	Rio de Janeiro	Sudeste	Descartados	8
2020-02-28	Rio de Janeiro	Sudeste	Confirmados	0
2020-02-28	Rio de Janeiro	Sudeste	Mortes	0
2020-02-28	Rio Grande do Norte	Nordeste	Suspeitos	3
2020-02-28	Rio Grande do Norte	Nordeste	Descartados	2
2020-02-28	Rio Grande do Norte	Nordeste	Confirmados	0
2020-02-28	Rio Grande do Norte	Nordeste	Mortes	0
2020-02-28	Rio Grande do Sul	Sul	Suspeitos	27
2020-02-28	Rio Grande do Sul	Sul	Descartados	10
2020-02-28	Rio Grande do Sul	Sul	Confirmados	0
2020-02-28	Rio Grande do Sul	Sul	Mortes	0
2020-02-28	Santa Catarina	Sul	Suspeitos	9
2020-02-28	Santa Catarina	Sul	Descartados	4
2020-02-28	Santa Catarina	Sul	Confirmados	0
2020-02-28	Santa Catarina	Sul	Mortes	0
2020-02-28	São Paulo	Sudeste	Suspeitos	66
2020-02-28	São Paulo	Sudeste	Descartados	30
2020-02-28	São Paulo	Sudeste	Confirmados	1
2020-02-28	São Paulo	Sudeste	Mortes	0
2020-02-29	Alagoas	Nordeste	Suspeitos	1
2020-02-29	Alagoas	Nordeste	Descartados	0
2020-02-29	Alagoas	Nordeste	Confirmados	0
2020-02-29	Alagoas	Nordeste	Mortes	0
2020-02-29	Bahia	Nordeste	Suspeitos	9
2020-02-29	Bahia	Nordeste	Descartados	4
2020-02-29	Bahia	Nordeste	Confirmados	0
2020-02-29	Bahia	Nordeste	Mortes	0
2020-02-29	Ceará	Nordeste	Suspeitos	6
2020-02-29	Ceará	Nordeste	Descartados	2
2020-02-29	Ceará	Nordeste	Confirmados	0
2020-02-29	Ceará	Nordeste	Mortes	0
2020-02-29	Distrito Federal	Centro-Oeste	Suspeitos	5
2020-02-29	Distrito Federal	Centro-Oeste	Descartados	1
2020-02-29	Distrito Federal	Centro-Oeste	Confirmados	0
2020-02-29	Distrito Federal	Centro-Oeste	Mortes	0
2020-02-29	Espírito Santo	Sudeste	Suspeitos	2
2020-02-29	Espírito Santo	Sudeste	Descartados	1
2020-02-29	Espírito Santo	Sudeste	Confirmados	0
